Australia's national hydrogen strategy	AUS	Link to official website|https://www.industry.gov.au/data-and-publications/australias-national-hydrogen-strategy|en;Full text (PDF)|https://www.industry.gov.au/sites/default/files/2019-11/australias-national-hydrogen-strategy.pdf|en
Energy Efficiency Act	AUT	
The Austrian Strategy for Adaptation to Climate Change	AUT	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmdOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b74ddeff966407b2a7bd3e1531edd67fc9d23b07/NAS_Context_2017_en.pdf|en
Climate Protection Act (Klimaschutzgeset)	AUT	Link to official website|https://www.ris.bka.gv.at/GeltendeFassung.wxe?Abfrage=Bundesnormen&Gesetzesnummer=20007500|de
Green Electricity Act	AUT	
Feed-in Tariff Decree	AUT	
Energy Strategy	AUT	
Climate and Energy Fund Act	AUT	
Austrian Forestry Programme	AUT	
Climate Strategy	AUT	
Environmental Support Act	AUT	
Integrated National Energy and Climate Plan for Austria	AUT	Full original version (PDF)|https://ec.europa.eu/energy/sites/ener/files/documents/at_final_necp_main_de.pdf|de;Full text (PDF)|https://ec.europa.eu/energy/sites/ener/files/documents/at_final_necp_main_en.pdf|en
Tax Reform Act 2020 (Steuerreformgesetz 2020 – StRefG 2020 - 984/A)	AUT	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFVNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--91eb7d8d3d167d713358e084a5d1e007838551d8/fname_761193.pdf|de;Link to official webpage|https://www.parlament.gv.at/PAKT/VHG/XXVI/A/A_00984/index.shtml|de
National Program on Environmentally Sustainable Socio-economic Development for 2003-2010	AZE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmtHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--57503b5c216496a7b9e25f5ecc0da748ad9b1015/f|
State Program on Poverty Reduction and Sustainable Development in the Republic of Azerbaijan for 2008-2015	AZE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbkFHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6ccdafb198d6a88f99306cff61819b29ccf71cf1/f|
State Programme for the Socioeconomic Development of the Regions of Azerbaijan for the period 2014-2018	AZE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbTRHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d6282ad6894f59d7fc50110642d45f938dc02e54/f|
National Forest Program	AZE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGNGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2ff17547171c9b9eed921002ff1089467d250096/f|
Forestry Act 2010 and Forestry Regulations 2014	BHS	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbDRHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0376a4be390e780b85fbad5cf3ee15f628a3f547/f|
Electricity Act, 2015	BHS	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbHdHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8a39995e27143d7b96162edd0b028289beaf951e/f|
National Policy for the Adaptation to Climate Change	BHS	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWNNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e91d943c5317a310bc7eff8101f9f74a156d44d2/BAHAMAS)%20National%20Policy%20for%20the%20Adaptation%20to%20Climate%20Change.pdf|en
National Energy Policy 2013-2033	BHS	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbDBHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--760d9e4936e9e0147d60982cf95c374a0a9dc0d2/f|
National Strategy for the Environment	BHR	Full text|http://www.sce.gov.bh/en/NationalStrategyforEnvironment?cms=iQRpheuphYtJ6pyXUGiNqkP7woZPUrlc(9-feb-18),http://www.sce.gov.bh/Media/Documents/Startegy/Environment%20National%20Startegy-%202006.pdf(9-feb-18),|
Economic Vision 2030	BHR	full text (pdf)|http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/BHRVision2030Englishlowresolution.pdf|en
National Sustainable Development Strategy (2010-2021)	BGD	
Action Plan for Energy Efficiency and Conservation	BGD	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3dNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--286af6466d9d9c41a87e5fd3d3fb18db94eb5559/2015%20Energy%20Efficiency%20and%20Conservation%20Master%20Plan.pdf|en
Sustainable and Renewable Energy Development Authority Act	BGD	Full text (PDF)|http://www.dpp.gov.bd/upload_file/gazettes/10720_39500.pdf|
Disaster Management Act	BGD	
6th Five Year Plan (FY 2011-FY 2015)	BGD	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcHdJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3c963e6ccf4b0d469cb52ee409c875d5a66d3a21/f|
Bangladesh Climate Change Strategy and Action Plan (BCCSAP)	BGD	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ3NHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f45d37be033909ed8822e78e03a283c6e8f0b3ab/f|
The Climate Change Trust Fund Act	BGD	
Renewable Energy Policy	BGD	Full text (PDF)|https://policy.thinkbluedata.com/sites/default/files/REP_English.pdf|
The Bangladesh Energy Regulatory Commission (BERC) Act 2003	BGD	full text (pdf)|http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1059.pdf|en;2010 amendment (pdf)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbkVLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a2d37f2fefcb06a5dbf3f4f81c6ab7e19def00e5/1059Amendment2010.pdf|bn
Bangladesh Climate Fiscal Framework (CFF) 2014	BGD	Link to full text (PDF) |http://nda.erd.gov.bd/files/1/Publications/CC%20Policy%20Documents/Climate%20Fiscal%20Framework%20(CFF).pdf|en
National Plan for Disaster Management (2016-2020)	BGD	Link to full text on official website (PDF)|https://modmr.portal.gov.bd/sites/default/files/files/modmr.portal.gov.bd/policies/0a654dce_9456_46ad_b5c4_15ddfd8c4c0d/NPDM(2016-2020)%20-Final.pdf|en
Energy Efficiency and Conservation Master Plan up to 2030	BGD	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3NNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7e4b3d74ca04b629584336cba58160e7cd10f7bc/12231247.pdf|en
500MW Solar Programme 2012-2016	BGD	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZzhOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--788524e65ed82d08475db4729df7ea6f441919e1/2013%20500_MW_Solar_Programme.pdf|en
Electric Light and Power Act, 2013 and Electric Light and Power (Amendment) Act, 2015	BRB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbG9HIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--468a894a3d01154ad1c4b35e343dfafa20ac9069/f|;Full text - part 2|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbHNHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bbcd2d16a6991a5e90c53e6aa2f33c3f7e54504b/f|
The Barbados Sustainable Development Policy	BRB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGtHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3c5af56797722a3b01ac03c2da835dc239464376/f|
National Climate Change Policy	BRB	Official press release|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdHdLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8e5454fd76a9e017ad5f691be276b4bb3f077add/8490_press%20release.pdf|en
Income Tax (Amendment) Act, 2009	BRB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGNHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3ea5962f24a6ac7e4c2d27a8544e925d3cd876c8/f|
National Programme on climate change mitigation measures for 2013-2020 (Resolution of the Council of Ministers of the Republic of Belarus No. 510)	BLR	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGNLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--58132381b32ddcd90f41cb0c7db6aab1dfa27caa/F|;Full text - programme|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGdLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fb4578ece26d712bd4ec2485de353212699ec4e2/F|
Decree No. 625 on 'Some GHG Emission Reduction Issues'	BLR	
Act No. 204 on renewable energy sources	BLR	
State Building Sector Development Concept for 2011-2020 (Resolution of the Council of Ministers of the Republic of Belarus No. 1589)	BLR	
Strategy of technological development of Belarus up to 2015 (Resolution of the Council of Ministers of the Republic of Belarus No. 1420)	BLR	
Tax relief for renewable energy investors (Decree No 10 of 6 August 2009 on additional conditions for investment activities as amended; Tax Code of Belarus of 29 December 2009, No 71-W)	BLR	
Act No. 426-N on the use of nuclear power	BLR	
Concept of Energy Security of the Republic of Belarus (Decree of the President of the Republic of Belarus No.433)	BLR	
Directive No.3 on the Economy and Savings as the Main Factors of the Economic Security of the State	BLR	
State Commission for Climate Change Problems (Resolution of the Council of Ministers of the Republic of Belarus No. 1145)	BLR	
Regulation of the National Greenhouse Gas Inventory System (Resolution of the Council of Ministers of the Republic of Belarus No. 585)	BLR	
Act No. 190-Z of 1998 on energy savings	BLR	
Law No. 293-Z on energy saving	BLR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBclVFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2fbb12b47bfd6367b5c2777fed18bbe38d82be14/f|
Law No. 29-Z on protection of atmospheric air	BLR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBclFFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b643adcedb232ab4eaf4a8b2b612b2d470e1be52/f|
Law No. 141-Z on protection of the population and territory against natural and technological disasters	BLR	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBck1FIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--33d994fc082fd08bae7d90b8300cb0eb6391f59f/f|
Special Act to reform the finance of the Communities and the Regions, the extension of the tax autonomy of the Regions and the finance of new competences	BEL	
Act on Biofuel Blending Obligation	BEL	2015 amendment|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbklLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8f2e47fa5ec5804c07b77682c4b7fa7d15f3ed2c/1073modification2015.pdf|fr;full text in Dutch and French (pdf)|http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1073.pdf|fr
National Climate Change Adaptation Strategy	BEL	
Royal Decree on the Tax Regulation Mechanism and Excise Duty Exemptions for Rapeseed Oil Biofuels	BEL	
Act-Programme (including the Creation of the Fund for General Reduction of Energy Costs)	BEL	
Act on the Progressive Phase-out of Nuclear Energy from 2015 to 2025	BEL	
The Co-operation Agreement on the National Climate Plan and the National Climate Plan	BEL	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbElNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6ef2841e9b338b4853af15fc511c64973f22baf5/L%C3%A9gislation-Accord%20de%20coop%C3%A9ration-Plan%20climat.pdf|fr
Act on Organization of the Electricity Market, amended by law of 12-may-19	BEL	2017 amendment (pdf)|http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1079%20-%20modification%20in%202017.pdf|fr;full text (pdf)|http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1079.pdf|fr;2019 amendment|http://www.ejustice.just.fgov.be/cgi/article_body.pl?language=fr&pub_date=2019-05-24&caller=summary&numac=2019030491|fr
Act on Coordination of Federal Policy on Sustainable Development	BEL	
Belgian National Adaptation Plan 2017-2020	BEL	
Law on the Mobility Budget	BEL	full text (link to official website)|http://www.ejustice.just.fgov.be/cgi/article_body.pl?language=fr&caller=summary&pub_date=19-03-29&numac=2019030319|
National Energy and Climate Plan for Belgium	BEL	Part A (PDF)|https://ec.europa.eu/energy/sites/ener/files/documents/be_final_necp_parta_fr.pdf|fr;Part B (PDF)|https://ec.europa.eu/energy/sites/ener/files/documents/be_final_necp_partb_fr.pdf|fr;Part A (PDF)|https://ec.europa.eu/energy/sites/ener/files/documents/be_final_necp_parta_nl.pdf|nl;Part B (PDF)|https://ec.europa.eu/energy/sites/ener/files/documents/be_final_necp_partb_nl.pdf|nl
National Sustainable Energy Strategy 2012-2033 in the Ministry of Energy, Science & Technology and Public Affairs Strategic Plan 2012-2017	BLZ	
National Adaptation Strategy to Address Climate Change in the Agriculture Sector of Belize	BLZ	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaEVLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--482b8a6229a89b3771a2794467c894a72f00e802/f|
National Climate Change Policy, Strategy and Action Plan	BLZ	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWtNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a35ec7efb94800ffc45a3ef8ab4aee2064d87729/blz169290.pdf|en
Decree No. 2003-142 of 30 April 2003 on the establishment, powers and functioning of the National Committee on Climate Change	BEN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGdIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2996b5e3effb802b852d4cd5087fa3a865775d56/f|
Low Carbon and Climate Change Resilient Development Strategy 2016 - 2025	BEN	
Law no 2018/18 on regulating climate change	BEN	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFFNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3260b7e9c9a4ea304f691e1ee8cb32d62737e990/loi-2018-18.pdf|fr
Electricity Act of Bhutan	BTN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdE1IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--94f6b12e69b4eac3d0e722be102e2f5bf6508230/f|
National Forestry Policy	BTN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--da75977f1073f2f045d4d391801d182914b43c56/f|
National Environment Protection Act	BTN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcm9HIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6da3bb3d4ba023c73c619822d2ab50dc350b8f79/f|
Disaster Management Act of Bhutan	BTN	Disaster Management Act|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUVGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aea97f92955e60fb526cbee3a5f389ffa1bd1e7f/f|
Disaster Management Rules and Regulation, 2014	BTN	Disaster Management Rules and Regulation|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjRFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--031ca661a87475a5e87d774db83ca9bb6478bba7/f|
Water Act	BTN	Water Act|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGdGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--121a36df3e096e8a512b3dc6204d534229c5702a/f|
Water Regulation of Bhutan 2014	BTN	Water Regulation|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmtFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--603559e89dc655f1f12156fdfde09de90e74e0bb/f|
Climate Change Policy of the Kingdom of Bhutan 2020	BTN	Full text on official website (PDF)|https://www.gnhc.gov.bt/en/wp-content/uploads/2020/02/Climate-Change-Policy.pdf|en
Alternative Renewable Energy Policy 2013 	BTN	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczBNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5013afe0243c31e2a89f25a3ddc2a0fbadf1e18d/11%20Alternative%20Renewable%20Energy%20Policy%202013.pdf.download.zip|en
National Energy Efficiency and Conservation Policy 2017	BTN	Full text on official website (PDF)|https://www.gnhc.gov.bt/en/wp-content/uploads/2017/05/EEC-Final-Draft-Policy-2017-Final-1.pdf|en
Forest and Nature Conservation Act 1995	BTN	Full text  (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczRNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--42413093bdd45e43ae6e038c8fb51d6923751a3f/bhu7101.pdf|en
National Strategy for Community Forestry	BTN	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVlNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0c4ce5818561a95961813d6d491288f9159d469/2010%20National%20Strategy%20for%20Community%20Forestry.pdf|en
Domestic electricity tariff policy of the Kingdom of Bhutan 2016 	BTN	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbTBNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f606c9a7eab02850492284d0aa657204f8cf10aa/10%20Domestic%20Electricity%20Tariff%20Policy%20of%20the%20Kingdom%20of%20Bhutan%202016.pdf|en
Economic Development Policy 2016	BTN	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbThNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--011528ae715f3ab398a3a01b1c2a3db89f178c3a/2016%20Economic%20Development%20Policy.pdf|en
Law No. 602 of Risks Management	BOL	
Law No 305 on the Efficient and Rational Use of Energy	BOL	
The Mother Earth Law and Integral Development to Live Well, Law No 300	BOL	
The Rights of Mother Earth Law	BOL	
Executive Decree No. 29466, approving the National Programme for Energy Efficiency	BOL	
Forest Law No. 1700	BOL	
Supreme Decree no 071/2009	BOL	Full text|https://www.lexivox.org/norms/BO-DS-N071.xhtml(17-apr-18)|
Supreme Decree no 29894 on the organizational structure of the Executive Branch of the Plurinational State	BOL	Full text|https://www.lexivox.org/norms/BO-DS-29894.html(17-apr-18)|
Supreme Decree No. 25.558 creating the Interinstitutional Council for Climate Change	BOL	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajRGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a998a1bf5a27e87c873417c9f02e7a073454a730/f|
Supreme Decree No. 2.914 on Deforestation monitoring and control	BOL	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajhGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--22ccadd82657d22d9f0f55692ec09ff2168baf84/f|
Supreme Decrees No. 2.472 and No. 2.854 creating the 'Harvesting Life - Sowing Light' Program	BOL	Supreme Decree No. 2.854 (amendment)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0VGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--76921fb408d72bf3384c0e8f03f713a311b6a4a0/f|;Supreme Decree No. 2.472 of 2015|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0FGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4951785ce4764906f393a8fbcfc97ad16b900ec7/f|
Supreme Decree No. 2.342 on Risk Management	BOL	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0lGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a7b1b53ed99601ae09acc3b391066dd91f1c6cd3/f|
Law No. 602 on Risk Management Law	BOL	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa01GIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0b7b77b32a13324f49e883dcb8c92be59f78f801/f|
Supreme Decree No. 942 regulating the Universal Agrarian Insurance Pachamama	BOL	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1FGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6deb992237ad3aeaf0d6c4d436ae3a92554feff5/f|
Supreme Decree No. 26.739 on General regulation of risk reduction and disaster and emergency care	BOL	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1VGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--781c4fec9d5efa48f85536345e4f15fb1caa556c/f|
Supreme Decree No. 2.858 on responding to adverse events hitting the agricultural sector	BOL	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGNGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b742beaa6bd8cc90d6b98b30c1a2f2d51a325a90/f|
Law on energy efficiency	BIH	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczBGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--72a079fe340f1defc4281efc22a23f8b837cad0b/f|
Botswana Biomass Energy Strategy	BWA	
The National Development Plan 11 (2017-2023)	BWA	
National Disaster Risk Reduction Strategy 2013-2018	BWA	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbEVGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--12fdffac327bc9d867c716f558889cc0613f0484/f|
National disaster risk management plan	BWA	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbElGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b6d4c70e2063d5c96022b9d1a42f96a2065e6a4f/f|
